y,x,street_count,highway,ref,geometry
37.6141184,126.9203461,3,,,POINT (126.9203461 37.6141184)
37.6141489,126.9291695,1,,,POINT (126.9291695 37.6141489)
37.6141537,126.9184484,4,,,POINT (126.9184484 37.6141537)
37.6142138,126.9205983,3,,,POINT (126.9205983 37.6142138)
37.6144674,126.9315383,3,,,POINT (126.9315383 37.6144674)
37.6144783,126.9191321,3,,,POINT (126.9191321 37.6144783)
37.6145796,126.9191497,3,,,POINT (126.9191497 37.6145796)
37.6146341,126.91987,3,,,POINT (126.91987 37.6146341)
37.6148276,126.9296259,1,,,POINT (126.9296259 37.6148276)
37.6148382,126.930331,3,,,POINT (126.930331 37.6148382)
37.6148817,126.9300385,4,,,POINT (126.9300385 37.6148817)
37.6149176,126.9192085,4,,,POINT (126.9192085 37.6149176)
37.6150046,126.9189893,3,,,POINT (126.9189893 37.6150046)
37.6150504,126.9312429,4,,,POINT (126.9312429 37.6150504)
37.6151424,126.9319601,3,,,POINT (126.9319601 37.6151424)
37.6151847,126.9319754,3,,,POINT (126.9319754 37.6151847)
37.6152175,126.9312359,3,,,POINT (126.9312359 37.6152175)
37.6152308,126.9242683,3,,,POINT (126.9242683 37.6152308)
37.6152581,126.9316513,3,,,POINT (126.9316513 37.6152581)
37.6152781,126.9188542,3,,,POINT (126.9188542 37.6152781)
37.6152886,126.9194436,3,,,POINT (126.9194436 37.6152886)
37.6153047,126.9230983,3,,,POINT (126.9230983 37.6153047)
37.6153276,126.9302077,3,,,POINT (126.9302077 37.6153276)
37.615328,126.9241026,3,,,POINT (126.9241026 37.615328)
37.6153449,126.932556,3,,,POINT (126.932556 37.6153449)
37.6153619,126.9219568,4,,,POINT (126.9219568 37.6153619)
37.615379,126.9316937,1,,,POINT (126.9316937 37.615379)
37.6154034,126.9322828,3,,,POINT (126.9322828 37.6154034)
37.615493,126.9222573,3,,,POINT (126.9222573 37.615493)
37.6154994,126.9323124,3,,,POINT (126.9323124 37.6154994)
37.6155053,126.9302942,3,,,POINT (126.9302942 37.6155053)
37.6155302,126.9182479,3,,,POINT (126.9182479 37.6155302)
37.6155303,126.9312215,3,,,POINT (126.9312215 37.6155303)
37.6155666,126.9202555,3,,,POINT (126.9202555 37.6155666)
37.6155929,126.9303307,1,,,POINT (126.9303307 37.6155929)
37.6156401,126.9316454,3,,,POINT (126.9316454 37.6156401)
37.6156483,126.9311992,3,,,POINT (126.9311992 37.6156483)
37.6157218,126.921713,4,,,POINT (126.921713 37.6157218)
37.6157276,126.9211363,1,,,POINT (126.9211363 37.6157276)
37.6157313,126.9240318,3,,,POINT (126.9240318 37.6157313)
37.6157616,126.919167,3,,,POINT (126.919167 37.6157616)
37.6158859,126.9243961,5,traffic_signals,,POINT (126.9243961 37.6158859)
37.6157824,126.9316912,3,,,POINT (126.9316912 37.6157824)
37.6158248,126.9208591,3,,,POINT (126.9208591 37.6158248)
37.6158541,126.9220029,3,,,POINT (126.9220029 37.6158541)
37.6158977,126.9210291,4,,,POINT (126.9210291 37.6158977)
37.6159422,126.9232592,4,,,POINT (126.9232592 37.6159422)
37.6159988,126.9327633,3,,,POINT (126.9327633 37.6159988)
37.6160166,126.9185683,3,,,POINT (126.9185683 37.6160166)
37.616061,126.9324859,3,,,POINT (126.9324859 37.616061)
37.6160931,126.9214614,4,,,POINT (126.9214614 37.6160931)
37.6161984,126.9318251,3,,,POINT (126.9318251 37.6161984)
37.6162615,126.9228961,3,,,POINT (126.9228961 37.6162615)
37.6163352,126.9237844,3,,,POINT (126.9237844 37.6163352)
37.6163473,126.9320111,1,,,POINT (126.9320111 37.6163473)
37.6163551,126.924417,1,,,POINT (126.924417 37.6163551)
37.6164161,126.930159,1,,,POINT (126.930159 37.6164161)
37.6164462,126.9327395,3,,,POINT (126.9327395 37.6164462)
37.6164693,126.9242751,3,,,POINT (126.9242751 37.6164693)
37.6164855,126.9249501,3,,,POINT (126.9249501 37.6164855)
37.6164868,126.9322964,3,,,POINT (126.9322964 37.6164868)
37.6164898,126.9202346,3,,,POINT (126.9202346 37.6164898)
37.616518,126.9226044,3,,,POINT (126.9226044 37.616518)
37.6165272,126.932034,3,,,POINT (126.932034 37.6165272)
37.6165339,126.9316252,1,,,POINT (126.9316252 37.6165339)
37.6165487,126.9211196,3,,,POINT (126.9211196 37.6165487)
37.6165848,126.9241276,1,,,POINT (126.9241276 37.6165848)
37.6165926,126.9316454,3,,,POINT (126.9316454 37.6165926)
37.6166702,126.9197679,3,,,POINT (126.9197679 37.6166702)
37.6166726,126.9203543,3,,,POINT (126.9203543 37.6166726)
37.6166924,126.9316505,3,,,POINT (126.9316505 37.6166924)
37.6167794,126.9322264,3,,,POINT (126.9322264 37.6167794)
37.6168515,126.9206978,3,,,POINT (126.9206978 37.6168515)
37.6168897,126.9199137,3,,,POINT (126.9199137 37.6168897)
37.6169142,126.9191539,3,,,POINT (126.9191539 37.6169142)
37.6169444,126.931614,1,,,POINT (126.931614 37.6169444)
37.6170253,126.9204049,3,,,POINT (126.9204049 37.6170253)
37.6169985,126.9232905,3,,,POINT (126.9232905 37.6169985)
37.6171061,126.9318047,1,,,POINT (126.9318047 37.6171061)
37.6171356,126.9193078,3,,,POINT (126.9193078 37.6171356)
37.6171607,126.9200938,4,,,POINT (126.9200938 37.6171607)
37.6172176,126.9230364,4,traffic_signals,,POINT (126.9230364 37.6172176)
37.6173751,126.9212046,3,,,POINT (126.9212046 37.6173751)
37.6174082,126.9320918,3,,,POINT (126.9320918 37.6174082)
37.6174112,126.925294,5,,,POINT (126.925294 37.6174112)
37.6175236,126.9256234,3,,,POINT (126.9256234 37.6175236)
37.6175431,126.923396,3,,,POINT (126.923396 37.6175431)
37.6176778,126.9204343,3,,,POINT (126.9204343 37.6176778)
37.6177218,126.9256548,1,,,POINT (126.9256548 37.6177218)
37.6177659,126.9243062,3,,,POINT (126.9243062 37.6177659)
37.617775,126.9212087,3,,,POINT (126.9212087 37.617775)
37.6178583,126.9205531,3,,,POINT (126.9205531 37.6178583)
37.6178739,126.9284563,1,,,POINT (126.9284563 37.6178739)
37.6178899,126.9282298,3,,,POINT (126.9282298 37.6178899)
37.6179371,126.9279055,3,,,POINT (126.9279055 37.6179371)
37.6179718,126.9240253,3,,,POINT (126.9240253 37.6179718)
37.6179832,126.9275888,3,,,POINT (126.9275888 37.6179832)
37.6179848,126.9257694,1,,,POINT (126.9257694 37.6179848)
37.6180388,126.9264898,1,,,POINT (126.9264898 37.6180388)
37.6180476,126.9261156,3,,,POINT (126.9261156 37.6180476)
37.6181063,126.9257848,3,,,POINT (126.9257848 37.6181063)
37.6181136,126.9238162,4,,,POINT (126.9238162 37.6181136)
37.618159,126.9246046,1,,,POINT (126.9246046 37.618159)
37.6181746,126.920776,3,,,POINT (126.920776 37.6181746)
37.6182746,126.9327594,3,,,POINT (126.9327594 37.6182746)
37.6182571,126.9220277,3,,,POINT (126.9220277 37.6182571)
37.6183382,126.925124,3,,,POINT (126.925124 37.6183382)
37.6183509,126.9245253,3,,,POINT (126.9245253 37.6183509)
37.6184284,126.9261894,3,,,POINT (126.9261894 37.6184284)
37.6184406,126.9276725,3,,,POINT (126.9276725 37.6184406)
37.6184747,126.9226242,3,,,POINT (126.9226242 37.6184747)
37.6185421,126.9254143,1,,,POINT (126.9254143 37.6185421)
37.6185575,126.9280317,3,,,POINT (126.9280317 37.6185575)
37.6186874,126.9265845,3,,,POINT (126.9265845 37.6186874)
37.6187789,126.9269607,3,,,POINT (126.9269607 37.6187789)
37.6187818,126.9313829,1,,,POINT (126.9313829 37.6187818)
37.6189799,126.9269824,3,,,POINT (126.9269824 37.6189799)
37.6190115,126.9243484,3,,,POINT (126.9243484 37.6190115)
37.6189891,126.9265186,1,,,POINT (126.9265186 37.6189891)
37.619022,126.9262221,3,,,POINT (126.9262221 37.619022)
37.6190348,126.9248943,3,,,POINT (126.9248943 37.6190348)
37.6190466,126.9314323,4,,,POINT (126.9314323 37.6190466)
37.6190648,126.9325988,3,,,POINT (126.9325988 37.6190648)
37.6191386,126.9309652,1,,,POINT (126.9309652 37.6191386)
37.6192733,126.9244091,3,,,POINT (126.9244091 37.6192733)
37.6192777,126.9240923,3,,,POINT (126.9240923 37.6192777)
37.6193166,126.927056,3,,,POINT (126.927056 37.6193166)
37.6193053,126.9236978,3,,,POINT (126.9236978 37.6193053)
37.619325,126.9265244,3,,,POINT (126.9265244 37.619325)
37.6193447,126.927199,1,,,POINT (126.927199 37.6193447)
37.6193716,126.9265215,1,,,POINT (126.9265215 37.6193716)
37.6194109,126.9225616,3,,,POINT (126.9225616 37.6194109)
37.6194879,126.923402,3,,,POINT (126.923402 37.6194879)
37.6195072,126.9241058,3,,,POINT (126.9241058 37.6195072)
37.6195205,126.9257483,3,,,POINT (126.9257483 37.6195205)
37.619553,126.93119,1,,,POINT (126.93119 37.619553)
37.6195698,126.923272,3,,,POINT (126.923272 37.6195698)
37.6195728,126.9242385,1,,,POINT (126.9242385 37.6195728)
37.6196416,126.9256457,3,,,POINT (126.9256457 37.6196416)
37.6197517,126.9268687,3,,,POINT (126.9268687 37.6197517)
37.6197979,126.9229519,4,,,POINT (126.9229519 37.6197979)
37.6197995,126.9255311,3,,,POINT (126.9255311 37.6197995)
37.6198441,126.9259354,3,,,POINT (126.9259354 37.6198441)
37.6197539,126.9245568,3,,,POINT (126.9245568 37.6197539)
37.6199587,126.9265881,4,,,POINT (126.9265881 37.6199587)
37.6199711,126.92618,3,,,POINT (126.92618 37.6199711)
37.6200168,126.9284433,3,,,POINT (126.9284433 37.6200168)
37.6200805,126.9264335,3,,,POINT (126.9264335 37.6200805)
37.6201235,126.9243847,3,,,POINT (126.9243847 37.6201235)
37.6203685,126.9281717,3,,,POINT (126.9281717 37.6203685)
37.6206298,126.9247811,4,,,POINT (126.9247811 37.6206298)
37.6206574,126.9281029,3,,,POINT (126.9281029 37.6206574)
37.6206986,126.924906,4,,,POINT (126.924906 37.6206986)
37.6208717,126.9252203,3,,,POINT (126.9252203 37.6208717)
37.6210034,126.9254593,3,,,POINT (126.9254593 37.6210034)
37.6015855,127.0794761,4,,,POINT (127.0794761 37.6015855)
37.5813579,126.9320113,3,,,POINT (126.9320113 37.5813579)
37.5811954,126.9322433,3,,,POINT (126.9322433 37.5811954)
37.5819651,126.9332566,3,,,POINT (126.9332566 37.5819651)
37.5820329,126.9331615,1,,,POINT (126.9331615 37.5820329)
37.5812567,126.934084,3,,,POINT (126.934084 37.5812567)
37.580973,126.9326943,4,,,POINT (126.9326943 37.580973)
37.5809741,126.9337416,3,,,POINT (126.9337416 37.5809741)
37.5810004,126.9345738,3,,,POINT (126.9345738 37.5810004)
37.5810333,126.9351068,3,,,POINT (126.9351068 37.5810333)
37.579991,126.9353761,3,,,POINT (126.9353761 37.579991)
37.5806776,126.9346206,4,,,POINT (126.9346206 37.5806776)
37.5798067,126.9339808,3,,,POINT (126.9339808 37.5798067)
37.5794507,126.9329437,3,,,POINT (126.9329437 37.5794507)
37.5804553,126.9331691,3,,,POINT (126.9331691 37.5804553)
37.5799645,126.9329032,3,,,POINT (126.9329032 37.5799645)
37.5800574,126.9327934,3,,,POINT (126.9327934 37.5800574)
37.5796635,126.9332345,3,,,POINT (126.9332345 37.5796635)
37.5813903,126.9342697,4,,,POINT (126.9342697 37.5813903)
37.5823248,126.935497,1,,,POINT (126.935497 37.5823248)
37.5819478,126.9336193,1,,,POINT (126.9336193 37.5819478)
37.5821805,126.9338294,1,,,POINT (126.9338294 37.5821805)
37.5815937,126.9345367,4,,,POINT (126.9345367 37.5815937)
37.5814144,126.9347505,1,,,POINT (126.9347505 37.5814144)
37.582387,126.9340849,1,,,POINT (126.9340849 37.582387)
37.5817843,126.934787,4,,,POINT (126.934787 37.5817843)
37.5812627,126.9354203,3,,,POINT (126.9354203 37.5812627)
37.5823469,126.9346037,1,,,POINT (126.9346037 37.5823469)
37.5819819,126.9350465,4,,,POINT (126.9350465 37.5819819)
37.5814444,126.9356686,3,,,POINT (126.9356686 37.5814444)
37.5826257,126.9347884,1,,,POINT (126.9347884 37.5826257)
37.5821853,126.9353137,4,,,POINT (126.9353137 37.5821853)
37.5816427,126.9359396,4,,,POINT (126.9359396 37.5816427)
37.5815648,126.9361821,4,,,POINT (126.9361821 37.5815648)
37.5809098,126.9367224,3,,,POINT (126.9367224 37.5809098)
37.5815752,126.936953,3,,,POINT (126.936953 37.5815752)
37.5822779,126.9368069,3,,,POINT (126.9368069 37.5822779)
37.5809227,126.9361647,3,,,POINT (126.9361647 37.5809227)
37.5873789,126.9341609,1,,,POINT (126.9341609 37.5873789)
37.5862439,126.9339463,1,,,POINT (126.9339463 37.5862439)
37.5866173,126.9340169,3,,,POINT (126.9340169 37.5866173)
37.586513,126.9347073,3,,,POINT (126.9347073 37.586513)
37.5850069,126.9347453,3,,,POINT (126.9347453 37.5850069)
37.5851557,126.9337585,1,,,POINT (126.9337585 37.5851557)
37.5821799,126.9361839,4,,,POINT (126.9361839 37.5821799)
37.5841848,126.9345267,3,,,POINT (126.9345267 37.5841848)
37.5834467,126.9352874,3,,,POINT (126.9352874 37.5834467)
37.5832191,126.9357475,3,,,POINT (126.9357475 37.5832191)
37.5846624,126.9347476,3,,,POINT (126.9347476 37.5846624)
37.5878253,126.9320419,1,,,POINT (126.9320419 37.5878253)
37.5860484,126.9316771,3,,,POINT (126.9316771 37.5860484)
37.5863587,126.9324711,4,,,POINT (126.9324711 37.5863587)
37.5876212,126.9327446,1,,,POINT (126.9327446 37.5876212)
37.5857636,126.9323316,3,,,POINT (126.9323316 37.5857636)
37.5875379,126.9334579,1,,,POINT (126.9334579 37.5875379)
37.5875531,126.9331022,1,,,POINT (126.9331022 37.5875531)
37.5863186,126.9328521,4,,,POINT (126.9328521 37.5863186)
37.587964,126.9303997,1,,,POINT (126.9303997 37.587964)
37.5876952,126.9323742,1,,,POINT (126.9323742 37.5876952)
37.5869041,126.9322253,4,,,POINT (126.9322253 37.5869041)
37.585904,126.9319933,3,,,POINT (126.9319933 37.585904)
37.5878307,126.9309678,1,,,POINT (126.9309678 37.5878307)
37.5868217,126.9307378,3,,,POINT (126.9307378 37.5868217)
37.5878241,126.9313401,1,,,POINT (126.9313401 37.5878241)
37.5865482,126.9310197,3,,,POINT (126.9310197 37.5865482)
37.5876952,126.9316655,1,,,POINT (126.9316655 37.5876952)
37.5862548,126.9313386,3,,,POINT (126.9313386 37.5862548)
37.5878285,126.9300026,1,,,POINT (126.9300026 37.5878285)
37.5877088,126.9305997,3,,,POINT (126.9305997 37.5877088)
37.5876276,126.9309421,3,,,POINT (126.9309421 37.5876276)
37.5875591,126.9312807,3,,,POINT (126.9312807 37.5875591)
37.5871094,126.9308257,3,,,POINT (126.9308257 37.5871094)
37.5870551,126.9311677,3,,,POINT (126.9311677 37.5870551)
37.5871067,126.9311793,3,,,POINT (126.9311793 37.5871067)
37.5870443,126.9315311,3,,,POINT (126.9315311 37.5870443)
37.5874442,126.9312549,3,,,POINT (126.9312549 37.5874442)
37.5873495,126.9319442,3,,,POINT (126.9319442 37.5873495)
37.5867311,126.9310951,3,,,POINT (126.9310951 37.5867311)
37.5866695,126.9314537,3,,,POINT (126.9314537 37.5866695)
37.5866342,126.9317967,3,,,POINT (126.9317967 37.5866342)
37.5869506,126.9318623,3,,,POINT (126.9318623 37.5869506)
37.5868627,126.9325803,3,,,POINT (126.9325803 37.5868627)
37.5872423,126.9326625,3,,,POINT (126.9326625 37.5872423)
37.5871925,126.9330313,4,,,POINT (126.9330313 37.5871925)
37.5871532,126.9333786,3,,,POINT (126.9333786 37.5871532)
37.5874899,126.9319731,3,,,POINT (126.9319731 37.5874899)
37.5874515,126.9323283,4,,,POINT (126.9323283 37.5874515)
37.5874083,126.9326985,3,,,POINT (126.9326985 37.5874083)
37.5873078,126.9334104,3,,,POINT (126.9334104 37.5873078)
37.5872072,126.9341284,3,,,POINT (126.9341284 37.5872072)
37.5874548,126.9338136,1,,,POINT (126.9338136 37.5874548)
37.5872578,126.9337672,4,,,POINT (126.9337672 37.5872578)
37.5863054,126.933571,1,,,POINT (126.933571 37.5863054)
37.5866182,126.9332682,3,,,POINT (126.9332682 37.5866182)
37.586571,126.9336257,4,,,POINT (126.9336257 37.586571)
37.5865174,126.933998,3,,,POINT (126.933998 37.5865174)
37.6116126,126.9132333,4,,,POINT (126.9132333 37.6116126)
37.6123822,126.9136541,4,,,POINT (126.9136541 37.6123822)
37.6111274,126.9146393,4,,,POINT (126.9146393 37.6111274)
37.6116789,126.9165475,3,,,POINT (126.9165475 37.6116789)
37.610659,126.9159332,3,,,POINT (126.9159332 37.610659)
37.6120573,126.9159006,3,,,POINT (126.9159006 37.6120573)
37.6109152,126.9152847,3,,,POINT (126.9152847 37.6109152)
37.6119409,126.9150977,3,,,POINT (126.9150977 37.6119409)
37.6117437,126.9157079,3,,,POINT (126.9157079 37.6117437)
37.6118185,126.9150292,3,,,POINT (126.9150292 37.6118185)
37.6116051,126.9156503,3,,,POINT (126.9156503 37.6116051)
37.6115844,126.9149028,3,,,POINT (126.9149028 37.6115844)
37.6113571,126.9155431,3,,,POINT (126.9155431 37.6113571)
37.6119154,126.9150804,3,,,POINT (126.9150804 37.6119154)
37.6137578,126.9098779,4,,,POINT (126.9098779 37.6137578)
37.6114935,126.9148397,3,,,POINT (126.9148397 37.6114935)
37.6119959,126.9134495,4,,,POINT (126.9134495 37.6119959)
37.6125008,126.9120402,3,,,POINT (126.9120402 37.6125008)
37.6134062,126.9123421,4,,,POINT (126.9123421 37.6134062)
37.6129508,126.912092,4,,,POINT (126.912092 37.6129508)
37.6120691,126.9119904,4,,,POINT (126.9119904 37.6120691)
37.6122095,126.9107479,3,,,POINT (126.9107479 37.6122095)
37.6117274,126.9119478,3,,,POINT (126.9119478 37.6117274)
37.6111977,126.913012,4,,,POINT (126.913012 37.6111977)
37.6109727,126.9128835,3,,,POINT (126.9128835 37.6109727)
37.6104853,126.9142751,3,,,POINT (126.9142751 37.6104853)
37.61128,126.914206,3,,,POINT (126.914206 37.61128)
37.6106352,126.9138416,3,,,POINT (126.9138416 37.6106352)
37.6110614,126.9134182,1,,,POINT (126.9134182 37.6110614)
37.6100777,126.9133293,3,,,POINT (126.9133293 37.6100777)
37.6123424,126.9125585,3,,,POINT (126.9125585 37.6123424)
37.6119692,126.9123319,3,,,POINT (126.9123319 37.6119692)
37.6122343,126.9128631,3,,,POINT (126.9128631 37.6122343)
37.6118533,126.9126578,3,,,POINT (126.9126578 37.6118533)
37.6119282,126.9124471,3,,,POINT (126.9124471 37.6119282)
37.6116054,126.9122508,3,,,POINT (126.9122508 37.6116054)
37.610568,126.9103537,4,,,POINT (126.9103537 37.610568)
37.6105909,126.9099987,3,,,POINT (126.9099987 37.6105909)
37.6109728,126.9112151,3,,,POINT (126.9112151 37.6109728)
37.6104282,126.9120338,3,,,POINT (126.9120338 37.6104282)
37.6096491,126.9120915,3,,,POINT (126.9120915 37.6096491)
37.6099361,126.9121841,3,,,POINT (126.9121841 37.6099361)
37.6094666,126.912525,3,,,POINT (126.912525 37.6094666)
37.6088357,126.9121422,3,,,POINT (126.9121422 37.6088357)
37.6085604,126.9131828,4,,,POINT (126.9131828 37.6085604)
37.6081996,126.9145489,4,,,POINT (126.9145489 37.6081996)
37.6088564,126.9120579,3,,,POINT (126.9120579 37.6088564)
37.6086597,126.9119597,3,,,POINT (126.9119597 37.6086597)
37.6085917,126.9100986,3,,,POINT (126.9100986 37.6085917)
37.6080778,126.9128891,3,,,POINT (126.9128891 37.6080778)
37.6082734,126.9130121,4,,,POINT (126.9130121 37.6082734)
37.6086154,126.9118943,3,,,POINT (126.9118943 37.6086154)
37.6082135,126.9114999,3,,,POINT (126.9114999 37.6082135)
37.6081342,126.9123919,3,,,POINT (126.9123919 37.6081342)
37.6075153,126.9123129,3,,,POINT (126.9123129 37.6075153)
37.6081174,126.9125815,3,,,POINT (126.9125815 37.6081174)
37.607513,126.9124912,3,,,POINT (126.9124912 37.607513)
37.6075555,126.9107505,4,,,POINT (126.9107505 37.6075555)
37.6083349,126.9140525,3,,,POINT (126.9140525 37.6083349)
37.6074814,126.9138477,3,,,POINT (126.9138477 37.6074814)
37.6074865,126.9136587,3,,,POINT (126.9136587 37.6074865)
37.6096403,126.914583,3,,,POINT (126.914583 37.6096403)
37.6093991,126.9152402,3,,,POINT (126.9152402 37.6093991)
37.6074611,126.9143784,4,,,POINT (126.9143784 37.6074611)
37.6052085,126.9145774,3,,,POINT (126.9145774 37.6052085)
37.6023748,126.9149444,4,,,POINT (126.9149444 37.6023748)
37.6000513,126.9149843,3,,,POINT (126.9149843 37.6000513)
37.5990908,126.914736,3,,,POINT (126.914736 37.5990908)
37.5974018,126.914302,4,,,POINT (126.914302 37.5974018)
37.5946391,126.913583,4,,,POINT (126.913583 37.5946391)
37.59327,126.913175,4,traffic_signals,,POINT (126.913175 37.59327)
37.6093239,126.9143995,3,,,POINT (126.9143995 37.6093239)
37.6095195,126.9149012,3,,,POINT (126.9149012 37.6095195)
37.6088298,126.9141195,3,,,POINT (126.9141195 37.6088298)
37.6086003,126.914773,3,,,POINT (126.914773 37.6086003)
37.6087183,126.914437,3,,,POINT (126.914437 37.6087183)
37.6088894,126.9149347,3,,,POINT (126.9149347 37.6088894)
37.6084435,126.9136401,3,,,POINT (126.9136401 37.6084435)
37.6079744,126.9137635,3,,,POINT (126.9137635 37.6079744)
37.6077418,126.9131644,3,,,POINT (126.9131644 37.6077418)
37.6077623,126.9128395,3,,,POINT (126.9128395 37.6077623)
37.6077148,126.9136988,3,,,POINT (126.9136988 37.6077148)
37.6069473,126.9106734,3,,,POINT (126.9106734 37.6069473)
37.6069802,126.9143995,3,,,POINT (126.9143995 37.6069802)
37.6067661,126.9144122,3,,,POINT (126.9144122 37.6067661)
37.6074578,126.9147313,3,,,POINT (126.9147313 37.6074578)
37.6067712,126.9147451,3,,,POINT (126.9147451 37.6067712)
37.6059833,126.9105654,4,,,POINT (126.9105654 37.6059833)
37.6062879,126.9116231,3,,,POINT (126.9116231 37.6062879)
37.606353,126.9126569,4,,,POINT (126.9126569 37.606353)
37.6063082,126.9119702,3,,,POINT (126.9119702 37.6063082)
37.6055839,126.9117185,3,,,POINT (126.9117185 37.6055839)
37.6064261,126.9135772,3,,,POINT (126.9135772 37.6064261)
37.6061531,126.9126835,3,,,POINT (126.9126835 37.6061531)
37.6061682,126.913617,3,,,POINT (126.913617 37.6061682)
37.5065628,127.0630564,3,,,POINT (127.0630564 37.5065628)
37.5069032,127.0641156,3,,,POINT (127.0641156 37.5069032)
37.5069788,127.0620527,3,,,POINT (127.0620527 37.5069788)
37.5060266,127.0625615,3,,,POINT (127.0625615 37.5060266)
37.5055066,127.0636336,3,,,POINT (127.0636336 37.5055066)
37.5058497,127.064688,4,,,POINT (127.064688 37.5058497)
37.6037994,126.9112285,4,,,POINT (126.9112285 37.6037994)
37.6049414,126.9112834,3,,,POINT (126.9112834 37.6049414)
37.6043834,126.9112588,3,,,POINT (126.9112588 37.6043834)
37.6046385,126.9146488,3,,,POINT (126.9146488 37.6046385)
37.6038101,126.9104306,3,,,POINT (126.9104306 37.6038101)
37.6032186,126.911204,3,,,POINT (126.911204 37.6032186)
37.6035011,126.9147954,3,,,POINT (126.9147954 37.6035011)
37.6027881,126.9131028,4,,,POINT (126.9131028 37.6027881)
37.6029342,126.9148709,3,,,POINT (126.9148709 37.6029342)
37.605085,126.9112897,3,,,POINT (126.9112897 37.605085)
37.6056968,126.9131202,3,,,POINT (126.9131202 37.6056968)
37.6050897,126.9131855,4,,,POINT (126.9131855 37.6050897)
37.604531,126.9132503,3,,,POINT (126.9132503 37.604531)
37.6057621,126.9139193,3,,,POINT (126.9139193 37.6057621)
37.605451,126.9145422,3,,,POINT (126.9145422 37.605451)
37.6045361,126.9133169,3,,,POINT (126.9133169 37.6045361)
37.603972,126.913384,3,,,POINT (126.913384 37.603972)
37.6038255,126.9116389,3,,,POINT (126.9116389 37.6038255)
37.6038904,126.9123842,3,,,POINT (126.9123842 37.6038904)
37.6035266,126.9117847,3,,,POINT (126.9117847 37.6035266)
37.6032649,126.911811,3,,,POINT (126.911811 37.6032649)
37.6039646,126.9132847,3,,,POINT (126.9132847 37.6039646)
37.6033844,126.9133489,3,,,POINT (126.9133489 37.6033844)
37.6036606,126.9147742,3,,,POINT (126.9147742 37.6036606)
37.6034072,126.9136156,3,,,POINT (126.9136156 37.6034072)
37.6034195,126.9137604,3,,,POINT (126.9137604 37.6034195)
37.6028483,126.913832,3,,,POINT (126.913832 37.6028483)
37.6034907,126.9145968,3,,,POINT (126.9145968 37.6034907)
37.6029173,126.9146668,3,,,POINT (126.9146668 37.6029173)
37.6037577,126.9147613,3,,,POINT (126.9147613 37.6037577)
37.6028942,126.9143865,3,,,POINT (126.9143865 37.6028942)
37.6023364,126.9144683,3,,,POINT (126.9144683 37.6023364)
37.6028633,126.9140128,3,,,POINT (126.9140128 37.6028633)
37.6023059,126.914089,3,,,POINT (126.914089 37.6023059)
37.6024198,126.9131494,3,,,POINT (126.9131494 37.6024198)
37.6022811,126.9137817,3,,,POINT (126.9137817 37.6022811)
37.6024661,126.9125393,3,,,POINT (126.9125393 37.6024661)
37.6025132,126.9131376,3,,,POINT (126.9131376 37.6025132)
37.6024216,126.9126599,4,,,POINT (126.9126599 37.6024216)
37.6013567,126.9125739,3,,,POINT (126.9125739 37.6013567)
37.6027104,126.9118777,3,,,POINT (126.9118777 37.6027104)
37.6021834,126.912232,3,,,POINT (126.912232 37.6021834)
37.6025656,126.91227,3,,,POINT (126.91227 37.6025656)
37.6014652,126.9121893,3,,,POINT (126.9121893 37.6014652)
37.6017643,126.9111329,4,,,POINT (126.9111329 37.6017643)
37.6011325,126.9150956,3,,,POINT (126.9150956 37.6011325)
37.6010421,126.9139389,3,,,POINT (126.9139389 37.6010421)
37.6006514,126.9139694,3,,,POINT (126.9139694 37.6006514)
37.6010704,126.9143016,3,,,POINT (126.9143016 37.6010704)
37.6001634,126.9144101,3,,,POINT (126.9144101 37.6001634)
37.6007498,126.915136,3,,,POINT (126.915136 37.6007498)
37.6013612,126.9150677,3,,,POINT (126.9150677 37.6013612)
37.6014399,126.9159735,3,,,POINT (126.9159735 37.6014399)
37.60075,126.9156606,3,,,POINT (126.9156606 37.60075)
37.6032751,126.9104102,4,,,POINT (126.9104102 37.6032751)
37.5999318,126.9125422,3,,,POINT (126.9125422 37.5999318)
37.5991811,126.9130786,4,,,POINT (126.9130786 37.5991811)
37.6001034,126.9126602,3,,,POINT (126.9126602 37.6001034)
37.5994289,126.9129254,3,,,POINT (126.9129254 37.5994289)
37.5997384,126.9135883,3,,,POINT (126.9135883 37.5997384)
37.6002924,126.9142936,3,,,POINT (126.9142936 37.6002924)
37.5992975,126.9141837,3,,,POINT (126.9141837 37.5992975)
37.6000998,126.9145828,3,,,POINT (126.9145828 37.6000998)
37.5997385,126.9149034,3,,,POINT (126.9149034 37.5997385)
37.5991508,126.9137626,3,,,POINT (126.9137626 37.5991508)
37.5995156,126.9148458,3,,,POINT (126.9148458 37.5995156)
37.5991742,126.9133495,3,,,POINT (126.9133495 37.5991742)
37.5997115,126.9102437,4,,,POINT (126.9102437 37.5997115)
37.5996976,126.9110427,3,,,POINT (126.9110427 37.5996976)
37.5997136,126.9105111,3,,,POINT (126.9105111 37.5997136)
37.5995188,126.9102348,3,,,POINT (126.9102348 37.5995188)
37.5998523,126.9110496,3,,,POINT (126.9110496 37.5998523)
37.5998369,126.9116814,4,,,POINT (126.9116814 37.5998369)
37.5984273,126.9127144,3,,,POINT (126.9127144 37.5984273)
37.5988853,126.9116235,3,,,POINT (126.9116235 37.5988853)
